Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction
0,59,1,1,1,288,27,20,4,3,4,5,2,5,5,3,4,3,5,3,5,1,0
0,44,1,0,0,594,0,2,3,3,5,4,3,5,5,4,4,5,5,3,5,5,1
0,47,1,0,0,874,0,0,1,1,3,5,1,5,5,5,3,5,5,1,5,5,1
1,29,1,1,1,239,0,0,5,0,4,0,2,3,1,1,1,1,5,3,1,4,0
0,49,1,0,0,236,0,0,4,4,1,1,4,1,1,1,3,3,1,1,1,1,0
0,38,1,0,0,2388,2,0,3,3,2,4,3,1,2,1,2,3,1,1,1,1,0
1,37,1,1,1,163,0,0,4,2,5,2,3,5,4,4,3,3,4,2,3,4,0
0,38,1,0,0,2486,0,0,5,5,4,2,5,2,4,2,2,4,2,2,2,2,0
0,41,1,0,2,371,0,0,2,2,3,3,2,4,1,4,4,3,4,4,4,4,1
0,31,1,0,2,402,0,0,3,2,5,4,3,2,4,5,4,4,1,4,4,4,1
1,21,1,1,1,666,0,0,3,1,1,1,4,4,3,4,1,1,4,1,1,3,0
0,50,1,0,0,2867,0,10,2,2,3,4,2,4,5,4,4,2,4,2,4,4,1
0,38,0,0,1,289,0,0,1,3,1,3,4,4,5,1,5,5,3,3,5,3,0
0,34,1,1,1,2486,0,0,1,3,3,3,3,2,2,2,2,2,3,3,2,2,0
0,24,0,0,1,522,0,0,0,5,2,5,4,2,4,2,4,4,5,5,4,3,1
0,48,1,1,1,576,0,0,4,4,4,4,3,5,5,4,4,5,5,4,5,5,0
0,32,0,0,2,719,3,8,2,2,2,2,4,2,2,3,2,2,3,3,2,3,0
0,26,0,0,1,587,0,0,2,2,4,2,3,1,4,1,4,4,3,2,4,3,0
0,59,1,0,1,337,9,25,5,5,1,4,5,3,4,3,4,2,3,3,3,3,0
0,38,1,1,1,592,0,0,2,3,2,3,3,4,4,4,4,4,3,3,4,4,0
1,15,1,1,1,685,0,0,4,4,4,4,3,2,1,3,1,1,4,4,1,4,0
0,14,1,0,2,481,0,0,4,4,3,1,4,3,2,1,1,1,3,1,1,3,0
1,25,1,1,1,134,0,2,4,1,1,1,3,4,2,1,1,1,4,1,1,4,0
1,32,1,0,1,1874,0,0,5,5,2,4,5,5,4,2,4,4,1,4,4,5,1
1,72,1,0,1,1013,0,4,5,5,4,4,5,5,4,3,4,4,2,4,4,1,1
1,49,1,1,1,342,0,0,4,3,5,3,3,3,4,4,4,4,5,3,4,5,0
1,29,1,0,0,3053,0,8,1,1,1,1,1,1,1,5,1,1,2,1,1,1,0
0,55,1,1,1,925,0,0,5,1,3,5,3,4,4,1,3,2,4,1,4,4,0
1,31,1,1,2,646,0,0,1,2,2,2,3,4,4,5,4,4,4,2,4,4,0
1,62,1,1,1,1017,0,3,3,2,3,2,4,3,1,4,1,1,4,1,1,4,0
0,70,1,0,0,1294,16,0,4,4,3,4,4,4,3,4,4,1,4,4,4,4,0
1,34,1,1,1,1558,6,0,5,2,5,2,4,4,5,2,5,5,5,1,5,4,0
0,28,0,0,0,577,0,29,2,2,3,2,1,1,2,4,2,2,1,2,2,5,0
1,45,1,1,1,237,0,0,4,1,3,1,3,5,4,3,4,4,5,1,4,4,0
1,19,0,0,0,715,14,0,0,4,4,4,3,3,5,5,5,5,5,4,5,4,1
0,70,1,1,1,340,0,0,4,3,5,5,5,5,4,3,3,3,5,3,5,5,0
1,56,1,0,0,2089,0,0,4,4,4,4,4,4,4,4,4,5,4,4,4,4,1
1,52,1,0,0,3001,7,0,5,5,4,5,5,4,5,4,4,3,4,5,4,4,1
1,23,1,1,1,101,1,3,4,3,3,3,3,1,2,2,2,2,3,3,2,2,0
1,42,1,0,2,758,5,0,5,5,5,4,5,3,4,5,4,4,5,4,4,5,1
0,27,1,0,0,1988,2,11,3,3,2,5,3,3,5,1,5,5,1,3,5,3,1
0,36,0,0,0,526,0,12,2,2,3,2,2,3,5,4,5,5,5,2,5,4,0
0,52,1,0,1,561,0,0,1,1,1,3,1,3,4,3,3,3,3,3,3,3,0
0,49,1,0,1,260,10,18,2,2,1,4,2,4,1,4,4,1,4,4,4,4,1
1,24,1,0,0,1187,0,0,1,1,2,3,1,1,3,5,3,3,4,3,3,4,0
1,34,1,0,0,369,0,0,4,5,4,5,4,3,4,4,5,3,3,4,3,3,1
0,11,1,1,1,113,0,43,4,3,3,3,3,4,4,1,4,4,3,3,4,4,0
0,53,1,0,0,1956,0,0,3,3,3,3,3,4,5,4,3,3,4,3,4,4,1
0,43,1,0,0,1884,32,33,3,3,1,1,3,3,5,5,4,3,3,3,3,3,1
1,22,0,0,0,316,0,0,0,3,5,3,4,5,2,5,2,2,5,4,2,4,1
0,58,1,0,2,230,0,0,1,1,2,3,1,4,4,4,3,3,4,4,4,4,0
0,42,1,1,1,620,0,0,5,2,5,4,3,3,5,2,3,2,3,2,3,3,0
1,38,0,0,1,301,20,33,3,4,2,4,2,4,1,3,3,3,3,4,3,2,0
0,17,1,1,1,666,1,7,1,3,1,3,3,2,2,3,2,2,2,3,2,3,0
1,44,1,0,0,853,0,0,5,5,2,2,5,4,3,4,3,3,4,4,4,4,0
1,39,0,0,1,296,0,0,3,4,2,4,3,2,5,5,5,5,2,4,5,3,0
0,37,1,0,1,163,11,14,2,3,5,5,2,1,4,4,4,4,2,4,4,3,1
0,23,1,0,1,954,19,18,3,3,2,4,3,1,3,3,5,5,2,5,5,1,1
0,25,1,1,0,1222,24,0,5,3,2,3,3,4,5,4,5,5,3,3,5,4,0
1,34,1,0,0,1518,0,0,1,1,4,2,1,4,2,4,3,1,4,4,4,4,0
0,34,1,0,0,1590,0,4,2,2,5,4,2,4,5,4,3,2,4,2,4,4,1
0,27,0,0,0,190,0,0,4,4,3,4,3,3,3,5,3,3,5,4,3,5,1
0,31,1,0,0,425,0,0,3,3,4,2,3,4,2,3,2,2,4,2,2,3,0
1,53,1,1,0,473,0,0,4,3,2,2,5,5,2,3,3,5,5,3,5,5,0
1,36,0,0,1,399,0,10,2,2,2,2,2,4,2,2,2,2,2,2,2,3,0
1,10,0,0,1,832,5,2,3,3,4,3,3,1,3,3,3,3,4,3,3,4,0
1,55,1,1,1,109,0,0,4,3,4,3,2,4,2,3,2,2,4,3,2,4,0
1,9,0,0,1,921,29,24,1,1,2,1,3,1,1,4,1,1,3,1,1,4,0
1,35,0,0,0,89,0,0,3,3,4,3,3,5,3,3,3,3,5,3,3,4,0
1,61,1,0,0,3154,0,6,2,2,4,5,2,5,4,5,3,5,5,2,5,5,1
0,15,1,0,2,1195,1,7,4,4,2,5,4,5,5,3,5,5,4,5,5,3,1
0,39,1,0,0,1566,38,38,3,1,3,4,1,5,4,5,5,5,5,1,5,5,1
0,47,1,0,0,1846,0,18,3,3,3,4,3,4,4,4,3,3,4,3,4,4,1
0,34,0,0,1,255,5,14,2,3,4,3,4,4,5,4,5,5,3,3,5,3,0
1,22,1,1,1,425,0,0,0,3,4,3,2,3,3,5,3,3,5,1,3,5,0
0,37,1,0,0,666,0,8,1,4,5,5,1,5,5,5,4,2,5,1,5,5,1
1,48,1,1,1,373,0,0,3,4,3,4,4,2,1,4,1,1,2,3,1,1,0
0,58,1,1,1,237,33,27,4,2,5,4,1,2,4,2,5,2,2,2,2,1,0
0,58,1,1,1,612,0,0,4,3,4,4,5,3,5,3,3,5,3,3,3,3,0
0,48,1,0,0,1300,1,0,5,5,4,5,5,5,4,5,4,5,5,5,5,5,1
0,23,1,1,1,889,17,4,2,2,2,2,4,2,4,5,5,5,4,2,5,4,0
0,47,1,0,0,3024,18,8,4,4,4,4,4,5,5,5,5,3,5,4,5,5,1
0,57,1,0,0,2026,0,0,3,3,3,5,3,4,4,4,3,2,4,3,4,4,1
1,32,0,0,1,669,0,0,3,3,5,3,3,3,5,3,5,5,1,3,5,5,0
1,48,1,1,1,432,12,5,5,2,5,2,2,5,1,3,1,1,4,2,1,4,0
1,42,1,0,0,920,3,0,5,2,5,5,5,4,5,4,4,2,4,5,4,4,1
0,28,1,0,0,931,29,33,2,2,5,4,2,3,3,4,3,3,4,2,3,5,1
1,54,1,0,0,685,0,8,1,1,3,5,1,5,5,5,5,4,5,1,5,5,1
0,30,0,0,1,817,0,0,3,3,1,3,4,1,1,3,1,1,4,3,1,4,0
0,26,0,0,1,550,0,0,1,0,1,0,4,2,4,4,5,5,1,0,5,1,1
0,29,1,1,1,616,31,42,5,1,4,1,4,4,4,1,4,4,3,1,4,2,0
1,23,0,0,0,1041,15,1,4,4,4,4,1,4,2,5,2,2,5,4,2,5,1
1,69,1,1,1,157,0,1,1,3,2,3,3,1,3,2,4,4,2,3,4,2,0
0,52,1,0,0,413,4,2,5,5,4,5,5,5,4,5,3,5,5,5,5,5,1
1,39,1,0,0,251,0,0,1,1,3,4,1,2,4,2,2,1,2,2,2,2,0
0,26,1,1,1,785,32,39,5,1,4,1,5,5,5,3,1,1,5,1,1,4,0
0,21,0,0,1,1416,16,5,1,1,3,1,3,2,2,4,2,2,4,1,2,5,0
1,39,1,0,2,258,0,0,1,1,1,1,1,1,1,5,1,1,4,1,1,4,0
0,46,1,0,0,258,13,59,5,3,3,4,5,4,5,4,5,4,4,5,4,4,1
1,26,1,0,0,1608,26,16,3,5,4,2,3,5,2,3,2,2,4,3,2,3,1
1,39,1,0,0,1979,0,0,3,3,3,5,3,4,4,4,3,3,4,3,4,4,1
1,59,1,1,1,270,0,0,4,5,3,5,4,5,4,3,5,5,5,5,5,4,1
1,24,0,0,1,735,0,11,2,2,5,2,1,5,3,4,3,3,4,2,3,5,0
0,24,1,1,1,667,0,0,4,1,4,1,1,3,5,3,4,4,5,1,4,4,0
0,26,1,0,0,1543,0,0,3,3,4,2,3,1,3,5,2,2,4,3,2,3,0
0,48,1,0,1,581,0,0,3,3,4,4,3,3,4,3,2,4,3,3,3,3,0
1,33,0,0,1,387,0,0,4,0,2,0,2,1,4,4,4,4,4,1,4,1,0
0,14,1,1,0,102,1,3,3,2,1,2,4,1,2,2,2,2,4,2,2,4,0
1,50,1,0,0,1892,28,14,4,2,3,3,4,5,5,5,5,2,5,4,5,5,1
1,16,1,1,1,1340,0,0,4,4,5,4,4,5,1,3,1,1,5,4,1,4,1
0,8,1,1,2,758,38,32,5,3,3,3,2,5,4,2,4,4,4,2,4,4,0
1,53,1,0,0,2176,0,0,5,2,3,3,5,4,5,5,4,4,4,5,4,4,1
0,50,1,0,1,867,3,3,4,4,1,4,4,3,3,3,3,5,3,3,3,3,0
0,45,1,0,0,371,10,7,4,4,4,4,4,5,5,5,5,2,5,4,5,5,1
1,32,1,1,1,763,0,0,4,3,4,3,2,5,2,3,2,2,4,3,2,4,0
0,43,1,1,1,86,0,0,4,1,4,5,2,4,5,1,4,2,4,1,4,4,0
1,58,1,1,1,239,2,0,5,4,4,4,3,4,5,2,5,5,5,4,5,4,0
0,45,0,0,1,616,0,0,4,2,4,2,4,1,2,4,2,2,4,2,2,3,0
1,42,1,1,1,337,0,0,3,1,4,1,1,2,3,5,3,3,4,1,3,5,0
1,18,1,1,0,674,40,29,5,3,4,3,1,4,1,4,1,1,4,3,1,4,0
0,24,1,1,1,406,8,9,5,2,4,2,3,3,1,2,4,4,5,2,4,4,0
1,23,1,1,1,370,0,2,4,3,3,3,3,1,3,5,4,4,3,3,4,2,0
1,18,0,0,1,746,0,0,2,2,1,2,4,4,5,4,5,5,3,3,5,4,0
0,48,1,0,0,292,7,38,2,2,4,3,2,2,4,3,1,4,2,2,2,2,0
0,25,0,0,1,846,4,0,3,3,3,3,3,5,5,2,5,5,5,3,5,2,0
1,54,1,0,0,293,20,21,5,5,4,5,5,4,4,5,3,2,4,5,4,4,1
1,45,1,0,0,2569,17,41,3,3,5,5,3,4,5,5,5,5,2,3,4,1,1
0,30,1,0,0,247,0,0,2,2,1,4,2,1,4,3,4,4,5,2,4,2,1
1,26,1,0,0,3125,1,0,1,1,3,5,1,5,5,5,5,5,4,1,5,5,1
0,43,1,0,0,2504,5,0,4,4,5,4,4,3,5,4,3,4,3,4,3,3,1
1,53,1,1,1,1262,2,0,4,2,5,2,3,4,3,3,3,3,4,3,3,4,0
1,51,1,0,0,328,21,16,5,3,4,5,3,5,5,5,4,5,5,3,5,5,1
0,29,1,1,1,130,22,19,4,2,4,2,2,4,2,3,2,2,4,2,2,4,0
0,47,1,0,1,432,1,0,5,5,1,2,5,5,4,5,5,5,5,5,5,5,1
1,21,0,0,1,144,0,0,0,3,3,3,2,4,5,2,4,4,2,3,4,2,0
1,52,1,0,0,1452,3,0,1,4,5,5,4,5,4,5,4,5,5,4,5,5,1
0,55,1,0,0,2571,0,0,1,1,4,3,1,3,3,3,2,5,3,3,3,3,0
0,27,1,0,0,3018,0,0,1,1,3,5,1,5,3,1,5,5,4,1,5,2,1
1,41,1,1,1,1262,8,3,5,2,5,2,4,4,2,5,2,2,4,2,2,4,0
1,24,1,1,1,106,5,0,5,3,4,3,3,4,5,5,2,2,5,3,2,4,0
1,23,0,0,1,448,18,8,0,5,4,5,4,5,2,5,2,2,3,5,2,5,1
1,22,1,0,0,2049,7,38,1,1,2,4,1,5,4,1,4,4,2,1,4,2,1
1,17,1,1,1,602,8,25,5,2,3,2,2,3,4,2,4,4,4,2,4,4,0
1,26,0,0,0,550,0,0,4,4,4,4,2,5,2,2,2,2,4,3,2,4,0
1,40,1,0,0,1586,0,0,1,1,2,3,1,5,1,5,5,5,5,1,5,4,1
0,22,0,0,1,89,0,3,0,3,4,3,2,1,1,4,1,1,5,3,1,5,0
1,45,1,0,0,3019,16,17,5,5,4,4,5,2,3,2,3,3,2,2,2,2,0
1,35,1,0,0,404,0,0,3,3,4,2,3,4,4,4,5,1,4,3,4,4,1
0,11,1,0,0,3063,0,0,3,3,5,4,3,3,4,5,4,4,5,3,4,4,1
1,41,1,1,1,296,0,5,5,2,5,2,4,4,5,3,5,5,4,3,5,4,0
0,52,1,0,0,853,12,7,4,2,5,4,4,4,5,4,5,2,4,4,4,4,1
1,23,0,0,1,417,33,38,0,4,5,4,5,5,4,2,4,4,4,5,4,4,1
0,34,1,1,1,2218,0,0,1,3,1,3,3,1,5,4,5,5,4,3,5,4,0
1,29,1,1,1,1882,0,0,2,1,4,1,4,3,5,4,5,5,4,1,5,3,0
1,37,1,0,1,359,4,0,3,3,3,5,3,3,5,2,5,5,2,5,5,4,1
1,57,1,0,1,391,0,0,1,1,1,4,1,4,5,4,5,5,1,4,5,2,1
1,22,0,0,1,639,0,0,4,2,2,2,3,4,2,4,2,2,1,2,2,1,0
0,50,1,0,0,679,0,0,2,2,3,5,2,5,4,5,4,2,5,2,5,5,1
1,11,1,1,1,199,14,14,4,0,3,0,2,5,4,2,4,4,5,3,4,5,0
0,50,1,0,0,2483,19,25,4,4,3,4,4,4,5,5,3,3,4,4,4,4,1
0,67,1,1,1,867,0,0,5,2,3,4,3,2,5,2,4,4,2,2,2,4,0
1,38,1,0,0,1754,6,30,3,3,1,3,3,5,3,4,3,3,5,5,5,5,0
0,45,1,0,0,2427,14,14,1,5,3,2,1,4,1,5,4,5,4,1,4,5,1
0,70,1,1,1,756,0,0,4,3,4,4,4,3,5,3,4,3,3,3,3,3,0
1,54,1,1,1,631,0,0,3,5,1,5,1,1,5,1,5,5,3,5,5,4,1
0,41,0,0,0,1930,0,3,4,4,4,4,1,3,1,3,1,1,5,4,1,5,0
1,51,1,0,1,978,0,0,3,3,1,4,3,5,4,2,4,4,3,4,4,2,1
1,27,1,0,0,2850,8,9,1,1,3,4,1,3,2,4,4,4,3,2,4,4,0
0,19,1,1,1,1927,1,12,5,4,4,4,2,4,5,2,5,5,4,4,5,3,0
1,25,1,0,0,689,17,13,5,5,3,4,5,3,4,5,4,4,4,5,4,5,1
0,45,1,0,0,632,0,0,3,3,4,5,3,5,4,5,5,2,5,3,5,5,1
1,39,1,0,0,2898,8,5,0,0,3,5,4,3,5,3,4,3,3,0,3,3,1
0,16,1,0,1,1199,0,0,2,2,1,5,2,4,5,4,5,5,5,5,5,1,1
0,34,1,0,0,2169,9,8,5,5,2,3,5,2,4,2,3,1,2,2,2,2,0
1,21,0,0,1,462,11,9,0,4,5,4,4,3,1,5,1,1,4,4,1,5,1
1,44,1,0,0,2075,0,0,4,2,3,4,4,4,4,4,4,3,4,4,4,4,1
1,62,1,1,1,458,0,3,4,2,1,2,2,3,3,4,2,2,2,2,2,4,0
0,12,1,1,1,590,29,14,4,5,4,5,4,5,3,5,2,2,4,5,2,5,1
0,13,1,1,0,251,4,0,2,0,4,0,4,3,1,5,1,1,3,1,1,3,0
0,27,1,1,0,588,0,0,5,2,3,2,5,4,5,4,5,5,5,2,5,5,0
0,51,1,0,1,421,0,0,2,2,5,2,2,5,2,5,2,1,5,5,5,5,1
1,14,1,0,0,2366,0,21,5,2,5,4,5,4,4,2,4,4,4,5,4,5,1
1,25,1,0,1,496,3,0,3,3,3,2,3,2,4,3,1,1,3,1,1,4,0
0,47,1,0,0,1337,24,10,2,5,5,5,2,5,4,5,3,3,5,2,5,5,1
1,35,1,0,0,2605,1,0,1,1,3,2,1,5,4,5,5,5,5,1,5,3,1
0,23,1,1,1,340,36,22,4,3,3,3,3,5,3,5,3,3,5,3,3,4,0
1,35,1,0,1,119,0,0,5,3,1,5,5,5,5,2,5,5,2,5,5,3,1
0,34,1,0,1,1182,2,0,2,2,1,4,2,2,4,2,4,4,4,4,4,4,0
1,43,1,0,1,191,12,4,2,2,1,5,2,3,5,3,5,5,3,5,5,5,1
1,26,1,1,1,236,0,0,5,1,3,1,1,3,2,5,2,2,4,1,2,5,0
1,51,1,0,0,3090,0,0,4,4,4,3,4,2,4,2,1,3,2,2,2,2,0
0,23,0,0,1,461,0,5,1,4,3,4,3,3,4,4,4,4,2,4,4,3,0
1,31,1,1,1,2704,32,21,3,1,4,1,4,1,2,4,2,2,3,1,2,4,0
0,41,1,0,1,404,34,24,4,4,1,4,4,2,3,1,3,3,5,4,3,5,1
1,39,1,0,1,347,13,8,1,1,2,3,1,3,3,3,3,3,3,3,3,4,0
1,31,1,0,0,2454,12,18,3,3,4,3,3,5,4,5,4,4,4,3,4,4,1
1,10,1,1,1,554,0,1,5,3,4,3,3,3,4,5,4,4,4,3,4,4,0
0,41,1,0,0,1896,0,9,4,4,2,3,4,1,3,1,4,1,1,1,1,1,0
1,60,1,0,0,1379,3,0,1,4,5,4,1,4,5,4,5,3,4,1,4,4,1
1,55,1,0,0,946,10,0,3,3,4,4,3,4,4,5,3,5,4,3,4,4,1
1,67,1,1,1,328,0,0,4,3,3,3,3,4,5,3,5,5,4,3,5,4,0
1,28,1,0,0,528,22,3,5,4,3,5,5,5,5,3,5,5,5,5,5,4,1
1,29,1,1,1,2248,1,0,5,3,3,3,3,4,4,4,4,4,4,3,4,5,0
1,30,0,0,1,409,19,17,4,3,5,3,1,4,5,3,5,5,2,3,5,3,0
0,40,1,0,1,421,0,0,4,4,4,4,4,1,4,4,4,4,4,4,4,4,0
0,40,1,0,0,2280,12,2,1,1,3,4,1,4,5,4,3,5,4,1,4,4,1
1,10,1,1,1,271,0,0,2,1,1,1,2,4,5,4,4,4,3,1,4,3,0
1,14,1,1,1,1127,0,3,4,4,4,4,2,5,3,2,5,5,5,4,5,5,1
1,50,1,1,1,406,0,0,5,4,3,4,3,2,1,3,1,1,2,4,1,1,0
0,34,1,0,0,1980,0,0,4,4,5,5,4,5,4,5,3,3,5,4,5,5,1
0,39,1,1,1,342,0,0,2,2,3,2,2,3,1,4,4,4,2,2,4,2,0
0,36,0,0,2,403,37,58,1,1,3,1,3,1,1,1,1,1,3,2,1,3,0
1,41,1,1,1,1117,0,0,4,3,5,3,3,5,1,2,1,1,5,3,1,4,0
1,28,1,0,0,1703,0,0,5,5,4,4,5,3,5,5,5,5,4,5,5,3,1
1,37,1,0,2,1069,10,26,1,1,4,5,1,5,5,2,5,5,5,5,5,1,1
0,33,1,0,0,1649,0,0,4,4,5,5,4,5,4,5,5,2,5,4,5,5,1
1,34,0,0,0,944,0,0,2,2,3,2,2,4,4,4,4,4,4,2,4,5,0
1,58,1,0,0,153,0,0,4,0,3,4,1,3,5,3,4,5,3,0,3,3,1
1,60,1,1,1,1127,0,0,4,2,5,2,4,3,5,4,5,5,5,2,5,3,0
1,39,1,0,0,3061,33,24,1,1,3,5,1,4,5,4,3,4,4,1,4,4,1
0,29,1,0,0,493,0,0,3,3,3,5,3,3,5,4,5,5,4,3,5,2,1
1,54,1,0,2,231,0,0,3,3,4,2,3,4,1,1,1,1,4,2,1,4,0
0,59,1,0,0,2139,0,0,3,3,3,5,3,4,5,4,3,2,4,3,4,4,1
1,40,1,0,0,1482,5,0,4,3,5,4,4,4,5,4,3,3,4,4,4,4,1
0,46,1,0,1,303,26,21,2,2,2,1,2,3,1,4,1,2,3,4,3,3,0
0,37,1,0,2,265,0,21,5,5,1,2,5,2,2,4,2,2,2,2,2,3,0
1,31,1,0,0,1565,7,17,1,1,4,5,1,3,5,3,5,5,5,1,5,5,1
0,36,1,0,0,2555,0,0,4,4,3,4,4,5,5,5,4,4,5,4,5,5,1
1,29,0,0,0,852,0,0,1,1,3,1,1,3,2,4,2,2,5,1,2,5,0
1,18,0,0,1,309,1,0,3,3,3,3,2,1,5,1,5,5,1,3,5,5,0
1,59,1,0,0,689,6,2,1,1,4,5,1,3,4,3,4,3,3,1,3,3,1
1,26,0,0,1,383,0,0,2,2,1,2,3,3,2,4,2,2,4,2,2,3,0
0,22,1,0,0,2311,0,0,5,5,3,4,5,4,4,2,4,4,5,5,4,3,1
1,34,1,0,2,78,16,19,2,2,4,4,2,4,4,5,4,4,4,4,4,4,0
1,13,1,1,1,444,0,1,5,2,4,2,1,3,3,5,3,3,5,2,3,5,0
1,35,1,1,1,1084,0,0,4,2,5,2,1,5,1,4,1,1,5,2,1,5,0
0,21,1,1,1,1947,0,0,1,2,3,2,3,1,2,1,5,5,4,2,5,3,0
1,66,1,1,0,201,0,0,2,2,4,2,2,1,2,2,3,5,1,2,1,1,0
0,20,1,0,0,770,9,0,2,2,5,5,2,1,5,5,5,5,5,2,5,1,1
0,44,1,0,0,2145,25,0,3,3,3,4,3,4,4,5,3,4,4,3,4,4,1
0,23,1,0,0,594,0,12,5,5,5,5,5,4,5,4,5,5,2,5,5,1,1
0,56,1,1,1,2496,0,0,5,2,2,4,2,3,1,2,2,2,3,3,3,3,0
1,31,1,0,0,612,0,0,5,5,4,3,5,4,3,3,3,3,5,5,3,5,1
1,30,1,0,0,1686,0,0,5,5,2,3,5,2,3,4,3,3,3,3,3,4,0
0,50,1,0,0,529,0,0,4,4,4,5,4,4,5,4,3,2,4,4,4,4,1
1,50,1,1,2,551,0,0,3,1,3,1,4,1,5,3,5,5,4,1,5,3,0
0,65,1,1,1,1235,0,0,1,2,3,2,4,1,4,2,3,3,1,2,1,1,0
0,50,1,1,1,547,0,0,5,4,3,5,4,5,5,4,1,1,5,4,5,5,0
0,31,1,0,0,937,0,0,2,2,4,5,2,1,5,2,5,5,5,2,5,3,1
1,30,1,1,0,1371,20,12,4,3,5,3,3,4,4,5,4,4,4,3,4,4,0
1,37,1,1,1,762,9,11,4,3,3,3,4,3,1,4,3,3,3,3,3,4,0
1,20,0,0,1,888,0,0,4,4,3,4,3,4,3,4,3,3,4,4,3,4,1
1,36,1,1,2,679,0,0,3,3,2,3,5,3,1,4,1,1,1,3,1,1,0
1,66,1,0,0,940,2,0,1,5,2,4,5,5,3,5,1,2,5,5,5,5,1
1,54,1,0,0,1501,27,45,1,1,5,5,1,4,4,4,3,5,4,1,4,4,1
1,23,0,0,1,657,0,0,4,4,2,4,3,4,3,1,3,3,4,4,3,2,1
1,64,1,1,1,296,0,0,4,3,3,3,1,4,1,2,1,1,5,3,1,4,0
0,55,1,0,0,1590,1,0,2,2,4,3,2,2,4,2,3,5,2,2,2,2,1
1,15,1,1,0,649,14,11,5,3,4,3,5,2,1,3,1,1,3,3,1,2,0
0,59,0,0,1,489,4,0,1,3,1,3,4,4,3,1,3,3,3,3,3,3,0
0,58,1,0,1,668,0,0,3,3,4,4,3,1,4,1,4,5,1,1,1,1,0
1,29,1,1,1,1076,0,0,4,1,3,1,1,4,4,5,4,4,5,1,4,4,0
0,44,1,1,2,170,0,0,5,0,4,5,4,2,4,0,4,2,2,3,2,2,0
1,47,1,0,2,209,34,20,5,5,3,3,5,1,3,1,3,3,2,3,3,1,1
1,35,1,1,1,2475,0,0,1,1,1,1,4,3,1,4,1,1,2,1,2,4,0
0,69,1,1,1,531,0,0,4,1,4,4,1,1,4,1,3,3,1,1,1,1,0
1,29,1,0,0,3027,0,0,4,4,4,2,4,4,2,2,2,2,4,4,2,2,1
1,35,1,1,1,937,22,24,5,2,5,2,5,3,1,4,1,1,4,3,1,5,0
0,46,1,1,1,455,0,0,2,3,4,3,4,4,4,3,2,3,4,3,4,3,0
1,45,1,0,1,237,0,0,3,3,3,3,3,4,3,3,3,3,2,3,3,3,0
1,39,1,1,2,1797,0,2,5,3,3,3,3,4,1,3,1,1,5,3,1,4,0
1,25,0,0,1,1092,13,26,3,3,3,3,4,5,2,5,2,2,4,3,2,4,0
0,48,1,0,0,1812,0,0,0,0,3,4,3,1,5,1,3,3,1,0,1,1,1
0,46,1,1,1,101,0,0,4,2,2,3,4,2,3,2,1,1,2,2,2,2,0
1,56,1,1,1,1979,0,0,1,2,2,2,3,4,5,2,5,5,4,2,5,4,0
1,26,0,0,1,1037,0,2,4,4,4,4,4,4,4,5,4,4,3,4,4,3,0
0,25,0,0,2,1167,0,0,3,0,2,0,5,2,5,2,5,5,3,0,5,1,1
1,55,1,0,0,1541,0,4,4,4,5,5,4,3,5,3,3,4,3,4,3,3,1
1,49,1,0,0,2811,5,0,4,3,5,5,3,5,4,5,4,4,5,3,5,5,1
1,41,1,0,0,2899,0,0,4,4,5,5,4,5,5,5,4,4,5,4,5,5,1
0,28,1,1,2,67,0,0,3,2,3,2,3,1,4,5,4,4,4,2,4,4,0
1,59,1,0,0,73,13,18,5,3,4,4,3,3,4,4,4,5,3,3,3,5,1
1,22,0,0,2,1009,0,0,1,2,1,2,3,1,2,2,2,2,3,2,2,2,0
0,9,1,1,2,404,1,0,4,2,3,2,2,3,4,5,4,4,5,3,4,5,0
0,23,1,0,0,721,0,0,2,2,4,5,2,5,5,4,5,5,2,2,5,3,1
1,44,1,0,0,2565,0,0,1,4,4,4,4,3,4,4,4,4,5,4,5,4,1
0,23,0,0,1,862,27,41,2,2,3,2,2,3,5,1,5,5,4,2,5,5,0
0,17,1,0,0,986,2,0,3,3,4,5,3,5,5,2,5,5,4,3,5,5,1
1,34,1,1,1,775,2,3,3,4,1,4,4,2,3,4,3,3,4,4,3,3,0
1,51,1,0,2,366,0,0,5,5,5,5,5,2,5,1,5,5,1,5,5,2,1
0,52,1,1,1,837,0,11,5,4,5,4,3,5,4,4,4,2,5,4,5,4,0
1,48,1,0,0,403,0,0,3,3,2,5,3,4,2,4,4,2,4,3,4,4,1
1,48,1,0,0,651,0,0,5,5,4,5,5,5,4,5,5,4,5,5,5,5,1
1,54,1,1,1,712,4,0,2,2,4,2,3,1,1,3,1,1,4,2,1,3,0
1,20,0,0,1,325,5,0,4,2,5,2,1,4,2,3,2,2,5,2,2,4,0
1,57,1,1,1,588,28,17,4,4,3,4,2,5,3,4,3,3,4,4,3,4,0
1,43,1,0,0,929,1,1,2,5,4,4,5,4,5,4,3,5,4,5,4,4,1
0,31,1,0,0,689,0,0,1,1,5,5,1,3,5,5,5,5,5,1,5,4,1
